Flag ID      | Name                                               | Category        | Region
1034477110   | Golden Rune [1]                                    | World Pickup    | Liurnia of the Lakes
1034477120   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1034477130   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1034477140   | Golden Rune [1]                                    | World Pickup    | Liurnia of the Lakes
1034477150   | Golden Rune [5]                                    | World Pickup    | Liurnia of the Lakes
1034477160   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1034477170   | Golden Rune [2]                                    | World Pickup    | Liurnia of the Lakes
1034477180   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1034477190   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1034477200   | Golden Rune [4]                                    | World Pickup    | Liurnia of the Lakes
1034477210   | Golden Rune [2]                                    | World Pickup    | Liurnia of the Lakes
1034477220   | Golden Rune [4]                                    | World Pickup    | Liurnia of the Lakes
1034477300   | Golden Rune [6]                                    | World Pickup    | Liurnia of the Lakes
1034477310   | Golden Rune [6]                                    | World Pickup    | Liurnia of the Lakes
1034477500   | Golden Rune [2]                                    | World Pickup    | Liurnia of the Lakes
1034487000   | Rimed Crystal Bud                                  | World Pickup    | Liurnia of the Lakes
1034487010   | Glintstone Firefly                                 | World Pickup    | Liurnia of the Lakes
1034487100   | Frozen Needle                                      | World Pickup    | Liurnia of the Lakes
1034487300   | Golden Rune [6]                                    | World Pickup    | Liurnia of the Lakes
1034487310   | Golden Rune [6]                                    | World Pickup    | Liurnia of the Lakes
1034497010   | Good_310                                           | World Pickup    | Liurnia of the Lakes
1034507010   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1034507020   | Golden Rune [4]                                    | World Pickup    | Liurnia of the Lakes
1034507030   | Golden Rune [5]                                    | World Pickup    | Liurnia of the Lakes
1034507040   | Golden Rune [1]                                    | World Pickup    | Liurnia of the Lakes
1034507050   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1034507060   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1034507070   | Golden Rune [2]                                    | World Pickup    | Liurnia of the Lakes
1034507080   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1034507090   | Black Wolf Mask                                    | World Pickup    | Liurnia of the Lakes
1034507200   | Good_8165                                          | World Pickup    | Liurnia of the Lakes
1034509360   | [Iji] Carian Filigreed Crest - Unlocked            | Shop Unlock     | Liurnia of the Lakes
1034509450   | [Preceptor Seluvis] Glintstone Cometshard - Unl... | Shop Unlock     | Liurnia of the Lakes
1034509451   | [Preceptor Seluvis] Glintblade Phalanx - Unlocked  | Shop Unlock     | Liurnia of the Lakes
1034509455   | [Preceptor Seluvis] Great Glintstone Shard - Un... | Shop Unlock     | Liurnia of the Lakes
1034517900   | Snow Witch Hat                                     | World Pickup    | Mt. Gelmir
1035417000   | Golden Rune [10]                                   | World Pickup    | Liurnia of the Lakes
1035417010   | Glintstone Firefly                                 | World Pickup    | Liurnia of the Lakes
1035417100   | Cerulean Amber Medallion +2                        | World Pickup    | Liurnia of the Lakes
1035417110   | Smithing Stone [8]                                 | World Pickup    | Liurnia of the Lakes
1035427010   | Smithing Stone [2]                                 | World Pickup    | Liurnia of the Lakes
1035427030   | Rune Arc                                           | World Pickup    | Liurnia of the Lakes
1035427040   | Ivory Sickle                                       | World Pickup    | Liurnia of the Lakes
1035427100   | Starlight Shards                                   | World Pickup    | Liurnia of the Lakes
1035427110   | Starlight Shards                                   | World Pickup    | Liurnia of the Lakes
1035427120   | Starlight Shards                                   | World Pickup    | Liurnia of the Lakes
1035427130   | Starlight Shards                                   | World Pickup    | Liurnia of the Lakes
1035427140   | Starlight Shards                                   | World Pickup    | Liurnia of the Lakes
1035427150   | Starlight Shards                                   | World Pickup    | Liurnia of the Lakes
1035427160   | Starlight Shards                                   | World Pickup    | Liurnia of the Lakes
1035427170   | Starlight Shards                                   | World Pickup    | Liurnia of the Lakes
1035427180   | Starlight Shards                                   | World Pickup    | Liurnia of the Lakes
1035427190   | Starlight Shards                                   | World Pickup    | Liurnia of the Lakes
1035427200   | Starlight Shards                                   | World Pickup    | Liurnia of the Lakes
1035437010   | Somber Smithing Stone [1]                          | World Pickup    | Liurnia of the Lakes
1035437100   | Larval Tear                                        | World Pickup    | Liurnia of the Lakes
1035447000   | Smithing Stone [3]                                 | World Pickup    | Liurnia of the Lakes
1035447010   | Golden Rune [1]                                    | World Pickup    | Liurnia of the Lakes
1035447020   | Golden Rune [4]                                    | World Pickup    | Liurnia of the Lakes
1035447030   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1035447040   | Golden Rune [2]                                    | World Pickup    | Liurnia of the Lakes
1035447050   | Golden Rune [4]                                    | World Pickup    | Liurnia of the Lakes
1035447060   | Golden Rune [2]                                    | World Pickup    | Liurnia of the Lakes
1035447070   | Golden Rune [1]                                    | World Pickup    | Liurnia of the Lakes
1035447080   | Golden Rune [5]                                    | World Pickup    | Liurnia of the Lakes
1035447090   | Golden Rune [2]                                    | World Pickup    | Liurnia of the Lakes
1035447100   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1035447110   | Smithing Stone [2]                                 | World Pickup    | Liurnia of the Lakes
1035447120   | Blue-White Wooden Shield                           | World Pickup    | Liurnia of the Lakes
1035457000   | Celestial Dew                                      | World Pickup    | Liurnia of the Lakes
1035457030   | Strip of White Flesh                               | World Pickup    | Liurnia of the Lakes
1035457100   | Meeting Place Map                                  | World Pickup    | Liurnia of the Lakes
1035467020   | Stonesword Key                                     | World Pickup    | Liurnia of the Lakes
1035467100   | Golden Seed                                        | World Pickup    | Liurnia of the Lakes
1035467700   | Ash of War: Raptor of the Mists                    | World Pickup    | Liurnia of the Lakes
1035477000   | Golden Rune [1]                                    | World Pickup    | Liurnia of the Lakes
1035477010   | Smithing Stone [2]                                 | World Pickup    | Liurnia of the Lakes
1035487010   | Old Fang                                           | World Pickup    | Liurnia of the Lakes
1035487020   | Soporific Grease                                   | World Pickup    | Liurnia of the Lakes
1035487030   | Lump of Flesh                                      | World Pickup    | Liurnia of the Lakes
1035487100   | Golden Rune [6]                                    | World Pickup    | Liurnia of the Lakes
1035497020   | Somber Smithing Stone [4]                          | World Pickup    | Liurnia of the Lakes
1035507000   | Rune Arc                                           | World Pickup    | Liurnia of the Lakes
1035507010   | Golden Rune [4]                                    | World Pickup    | Liurnia of the Lakes
1035507020   | Stonesword Key                                     | World Pickup    | Liurnia of the Lakes
1035507030   | Slumbering Egg                                     | World Pickup    | Liurnia of the Lakes
1035507050   | Somber Smithing Stone [3]                          | World Pickup    | Liurnia of the Lakes
1035507060   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1035507070   | Crystal Dart                                       | World Pickup    | Liurnia of the Lakes
1035507080   | Smithing Stone [4]                                 | World Pickup    | Liurnia of the Lakes
1035507090   | Ash of War: Carian Grandeur                        | World Pickup    | Liurnia of the Lakes
1035507100   | Somber Smithing Stone [3]                          | World Pickup    | Liurnia of the Lakes
1035507110   | Spellproof Dried Liver                             | World Pickup    | Liurnia of the Lakes
1035507120   | Rimed Crystal Bud                                  | World Pickup    | Liurnia of the Lakes
1035507130   | Smithing Stone [2]                                 | World Pickup    | Liurnia of the Lakes
1035507140   | Smithing Stone [4]                                 | World Pickup    | Liurnia of the Lakes
1035507150   | Urumi                                              | World Pickup    | Liurnia of the Lakes
1035507160   | Smithing Stone [3]                                 | World Pickup    | Liurnia of the Lakes
1035507170   | Golden Rune [4]                                    | World Pickup    | Liurnia of the Lakes
1035507180   | Old Fang                                           | World Pickup    | Liurnia of the Lakes
1035507190   | Glintstone Firefly                                 | World Pickup    | Liurnia of the Lakes
1035507200   | Ice Crest Shield                                   | World Pickup    | Liurnia of the Lakes
1035507220   | Magic Grease                                       | World Pickup    | Liurnia of the Lakes
1035507230   | Rimed Crystal Bud                                  | World Pickup    | Liurnia of the Lakes
1035507240   | Rimed Crystal Bud                                  | World Pickup    | Liurnia of the Lakes
1035507250   | Rimed Crystal Bud                                  | World Pickup    | Liurnia of the Lakes
1035507260   | Rimed Crystal Bud                                  | World Pickup    | Liurnia of the Lakes
1035507270   | Rimed Crystal Bud                                  | World Pickup    | Liurnia of the Lakes
1035507280   | Rimed Crystal Bud                                  | World Pickup    | Liurnia of the Lakes
1035507300   | Golden Seed                                        | World Pickup    | Liurnia of the Lakes
1035507900   | Sword of Night and Flame                           | World Pickup    | Liurnia of the Lakes
1035527010   | Golden Rune [2]                                    | World Pickup    | Mt. Gelmir
1035527020   | Golden Rune [4]                                    | World Pickup    | Mt. Gelmir
1035527030   | Golden Rune [2]                                    | World Pickup    | Mt. Gelmir
1035527040   | Golden Rune [6]                                    | World Pickup    | Mt. Gelmir
1035530800   | [Dragon Communion] Magma Breath - Unlocked         | Shop Unlock     | Mt. Gelmir
1035537000   | Smoldering Butterfly                               | World Pickup    | Mt. Gelmir
1035537010   | Golden Rune [3]                                    | World Pickup    | Mt. Gelmir
1035537020   | Mushroom                                           | World Pickup    | Mt. Gelmir
1035537030   | Smoldering Butterfly                               | World Pickup    | Mt. Gelmir
1035537040   | Smoldering Butterfly                               | World Pickup    | Mt. Gelmir
1035537050   | Golden Rune [5]                                    | World Pickup    | Mt. Gelmir
1035547000   | Dragonwound Grease                                 | World Pickup    | Mt. Gelmir
1035547010   | Golden Rune [3]                                    | World Pickup    | Mt. Gelmir
1035547020   | Stonesword Key                                     | World Pickup    | Mt. Gelmir
1035547050   | Fire Scorpion Charm                                | World Pickup    | Mt. Gelmir
1035547060   | Golden Rune [8]                                    | World Pickup    | Mt. Gelmir
1035547070   | Slumbering Egg                                     | World Pickup    | Mt. Gelmir
1036417000   | Fire Monks' Prayerbook                             | World Pickup    | Liurnia of the Lakes
1036417010   | Dappled Cured Meat                                 | World Pickup    | Liurnia of the Lakes
1036417020   | Rune Arc                                           | World Pickup    | Liurnia of the Lakes
1036437000   | Smithing Stone [2]                                 | World Pickup    | Liurnia of the Lakes
1036437010   | Confessor Hood                                     | World Pickup    | Liurnia of the Lakes
1036437020   | Tarnished Golden Sunflower                         | World Pickup    | Liurnia of the Lakes
1036437030   | Rainbow Stone                                      | World Pickup    | Liurnia of the Lakes
1036439209   | [Blackguard Big Boggart] Boiled Prawn - Unlocked   | Shop Unlock     | Liurnia of the Lakes
1036447000   | Crystal Bud                                        | World Pickup    | Liurnia of the Lakes
1036447010   | Arteria Leaf                                       | World Pickup    | Liurnia of the Lakes
1036447040   | Smithing Stone [2]                                 | World Pickup    | Liurnia of the Lakes
1036447050   | Shattershard Arrow (Fletched)                      | World Pickup    | Liurnia of the Lakes
1036447060   | Glintstone Firefly                                 | World Pickup    | Liurnia of the Lakes
1036447300   | Golden Seed                                        | World Pickup    | Liurnia of the Lakes
1036457020   | Crystal Cave Moss                                  | World Pickup    | Liurnia of the Lakes
1036457110   | Stonesword Key                                     | World Pickup    | Liurnia of the Lakes
1036457400   | Ancient Death Rancor                               | World Pickup    | Liurnia of the Lakes
1036477000   | Somber Smithing Stone [3]                          | World Pickup    | Liurnia of the Lakes
1036477100   | Golden Rune [1]                                    | World Pickup    | Liurnia of the Lakes
1036487000   | Sanctuary Stone                                    | World Pickup    | Liurnia of the Lakes
1036487100   | Golden Rune [1]                                    | World Pickup    | Liurnia of the Lakes
1036487400   | Ash of War: Giant Hunt                             | World Pickup    | Liurnia of the Lakes
1036489208   | [Alteration] Elden Lord Armor (Altered) - Unlocked | Shop Unlock     | Liurnia of the Lakes
1036497000   | Sacred Tear                                        | World Pickup    | Liurnia of the Lakes
1036507010   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1036507020   | Thawfrost Boluses                                  | World Pickup    | Liurnia of the Lakes
1036507030   | Albinauric Ashes                                   | World Pickup    | Liurnia of the Lakes
1036517000   | Golden Rune [5]                                    | World Pickup    | Mt. Gelmir
1036527000   | Smithing Stone [6]                                 | World Pickup    | Mt. Gelmir
1036527010   | Perfumer's Talisman                                | World Pickup    | Mt. Gelmir
1036527020   | Budding Cave Moss                                  | World Pickup    | Mt. Gelmir
1036527030   | Nascent Butterfly                                  | World Pickup    | Mt. Gelmir
1036527040   | Gravel Stone                                       | World Pickup    | Mt. Gelmir
1036527050   | Roiling Magma                                      | World Pickup    | Mt. Gelmir
1036527060   | Pulley Crossbow                                    | World Pickup    | Mt. Gelmir
1036537000   | Golden Rune [6]                                    | World Pickup    | Mt. Gelmir
1036547000   | Golden Rune [3]                                    | World Pickup    | Mt. Gelmir
1036547010   | Smoldering Butterfly                               | World Pickup    | Mt. Gelmir
1036547020   | Golden Rune [7]                                    | World Pickup    | Mt. Gelmir
1036547030   | Smoldering Butterfly                               | World Pickup    | Mt. Gelmir
1036547040   | Starlight Shards                                   | World Pickup    | Mt. Gelmir
1036547050   | Fireproof Dried Liver                              | World Pickup    | Mt. Gelmir
1036547100   | Larval Tear                                        | World Pickup    | Mt. Gelmir
1036547400   | Golden Seed                                        | World Pickup    | Mt. Gelmir
1037417010   | Ballista Bolt                                      | World Pickup    | Liurnia of the Lakes
1037427000   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1037427010   | Smithing Stone [3]                                 | World Pickup    | Liurnia of the Lakes
1037427030   | Glass Shard                                        | World Pickup    | Liurnia of the Lakes
1037427400   | Red-Feathered Branchsword                          | World Pickup    | Liurnia of the Lakes
1037427900   | Wraith Calling Bell                                | World Pickup    | Liurnia of the Lakes
1037437000   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1037437010   | Smithing Stone [3]                                 | World Pickup    | Liurnia of the Lakes
1037447000   | Golden Rune [4]                                    | World Pickup    | Liurnia of the Lakes
1037447010   | Magic Grease                                       | World Pickup    | Liurnia of the Lakes
1037457100   | Smithing Stone [3]                                 | World Pickup    | Liurnia of the Lakes
1037467000   | Gold Sewing Needle                                 | World Pickup    | Liurnia of the Lakes
1037467010   | Stormhawk Feather                                  | World Pickup    | Liurnia of the Lakes
1037467400   | Meat Peddler's Bell Bearing                        | World Pickup    | Liurnia of the Lakes
1037469300   | [Miriel - Conspectus Scroll] Glintstone Cometsh... | Shop Unlock     | Liurnia of the Lakes
1037469301   | [Miriel] Glintblade Phalanx - Unlocked             | Shop Unlock     | Liurnia of the Lakes
1037469305   | [Miriel - Fire Monks' Prayerbook] O Flame! - Un... | Shop Unlock     | Liurnia of the Lakes
1037469306   | [Miriel - Giant's Prayerbook] Giantsflame Take ... | Shop Unlock     | Liurnia of the Lakes
1037469307   | [Miriel - Godskin Prayerbook] Black Flame - Unl... | Shop Unlock     | Liurnia of the Lakes
1037469308   | [Miriel - Two Fingers' Prayerbook] Lord's Heal ... | Shop Unlock     | Liurnia of the Lakes
1037469309   | [Miriel - Assassin's Prayerbook] Assassin's App... | Shop Unlock     | Liurnia of the Lakes
1037469312   | [Miriel - Golden Order Principia] Radagon's Rin... | Shop Unlock     | Liurnia of the Lakes
1037469314   | [Miriel - Dragon Cult Prayerbook] Lightning Spe... | Shop Unlock     | Liurnia of the Lakes
1037469315   | [Miriel - Ancient Dragon Prayerbook] Ancient Dr... | Shop Unlock     | Liurnia of the Lakes
1037469316   | [Miriel - Academy Scroll] Great Glintstone Shar... | Shop Unlock     | Liurnia of the Lakes
1037477000   | Grave Violet                                       | World Pickup    | Liurnia of the Lakes
1037477010   | Arteria Leaf                                       | World Pickup    | Liurnia of the Lakes
1037477020   | Stalwart Horn Charm                                | World Pickup    | Liurnia of the Lakes
1037477030   | Spiralhorn Shield                                  | World Pickup    | Liurnia of the Lakes
1037487000   | Slumbering Egg                                     | World Pickup    | Liurnia of the Lakes
1037487010   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1037487020   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1037487030   | Golden Rune [1]                                    | World Pickup    | Liurnia of the Lakes
1037487040   | Golden Rune [7]                                    | World Pickup    | Liurnia of the Lakes
1037487050   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1037487060   | Golden Rune [2]                                    | World Pickup    | Liurnia of the Lakes
1037487070   | Golden Rune [4]                                    | World Pickup    | Liurnia of the Lakes
1037487080   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1037487100   | Golden Rune [1]                                    | World Pickup    | Liurnia of the Lakes
1037497000   | Cuckoo Glintstone                                  | World Pickup    | Liurnia of the Lakes
1037497010   | Rune Arc                                           | World Pickup    | Liurnia of the Lakes
1037497020   | Rune Arc                                           | World Pickup    | Liurnia of the Lakes
1037497030   | Traveling Maiden Hood                              | World Pickup    | Liurnia of the Lakes
1037497100   | Sacred Tear                                        | World Pickup    | Liurnia of the Lakes
1037497200   | Great Mace                                         | World Pickup    | Liurnia of the Lakes
1037497300   | Fingerprint Grape                                  | World Pickup    | Liurnia of the Lakes
1037507000   | Neutralizing Boluses                               | World Pickup    | Liurnia of the Lakes
1037507100   | Golden Seed                                        | World Pickup    | Liurnia of the Lakes
1037517000   | Smithing Stone [5]                                 | World Pickup    | Mt. Gelmir
1037517010   | Fulgurbloom                                        | World Pickup    | Mt. Gelmir
1037517020   | Consort's Mask                                     | World Pickup    | Mt. Gelmir
1037527020   | Arrow                                              | World Pickup    | Mt. Gelmir
1037527030   | Sacramental Bud                                    | World Pickup    | Mt. Gelmir
1037527040   | String                                             | World Pickup    | Mt. Gelmir
1037527050   | Gold-Tinged Excrement                              | World Pickup    | Mt. Gelmir
1037527060   | Gold Firefly                                       | World Pickup    | Mt. Gelmir
1037527070   | Prattling Pate "You're beautiful"                  | World Pickup    | Mt. Gelmir
1037527080   | Starlight Shards                                   | World Pickup    | Mt. Gelmir
1037527090   | Hierodas Glintstone Crown                          | World Pickup    | Mt. Gelmir
1037527100   | Hierodas Glintstone Crown                          | World Pickup    | Mt. Gelmir
1037537000   | Mushroom                                           | World Pickup    | Mt. Gelmir
1037537010   | Golden Rune [6]                                    | World Pickup    | Mt. Gelmir
1037537020   | Smithing Stone [5]                                 | World Pickup    | Mt. Gelmir
1037537400   | Golden Seed                                        | World Pickup    | Mt. Gelmir
1037547000   | Beast Blood                                        | World Pickup    | Mt. Gelmir
1037547010   | Stonesword Key                                     | World Pickup    | Mt. Gelmir
1037547020   | Soporific Grease                                   | World Pickup    | Mt. Gelmir
1037547030   | Herba                                              | World Pickup    | Mt. Gelmir
1037547040   | Eye of Yelough                                     | World Pickup    | Mt. Gelmir
1037547050   | Golden Arrow                                       | World Pickup    | Mt. Gelmir
1037547060   | Glass Shard                                        | World Pickup    | Mt. Gelmir
1037547070   | Nascent Butterfly                                  | World Pickup    | Mt. Gelmir
1037547080   | Rejuvenating Boluses                               | World Pickup    | Mt. Gelmir
1037547090   | Hefty Beast Bone                                   | World Pickup    | Mt. Gelmir
1037547100   | Golden Rune [6]                                    | World Pickup    | Mt. Gelmir
1037547110   | Great Arrow                                        | World Pickup    | Mt. Gelmir
1037547120   | Fan Daggers                                        | World Pickup    | Mt. Gelmir
1037547130   | Drawstring Fire Grease                             | World Pickup    | Mt. Gelmir
1037547140   | Golden Rune [4]                                    | World Pickup    | Mt. Gelmir
1037547150   | Scavenger's Curved Sword                           | World Pickup    | Mt. Gelmir
1037557000   | Poison Grease                                      | World Pickup    | Mt. Gelmir
1038397000   | Warming Stone                                      | World Pickup    | World (38,39)
1038407000   | Smoldering Butterfly                               | World Pickup    | Liurnia of the Lakes
1038417010   | Sacrificial Twig                                   | World Pickup    | Liurnia of the Lakes
1038417100   | AshOfWar_1007                                      | World Pickup    | Liurnia of the Lakes
1038419270   | [Patches] Fan Daggers - Unlocked                   | Shop Unlock     | Liurnia of the Lakes
1038419271   | [Patches] Festering Bloody Finger - Unlocked       | Shop Unlock     | Liurnia of the Lakes
1038427000   | Smithing Stone [2]                                 | World Pickup    | Liurnia of the Lakes
1038427010   | Golden Rune [4]                                    | World Pickup    | Liurnia of the Lakes
1038427020   | Carian Glintblade Staff                            | World Pickup    | Liurnia of the Lakes
1038437000   | Strip of White Flesh                               | World Pickup    | Liurnia of the Lakes
1038437010   | Sliver of Meat                                     | World Pickup    | Liurnia of the Lakes
1038437020   | Silver-Pickled Fowl Foot                           | World Pickup    | Liurnia of the Lakes
1038437100   | Golden Rune [6]                                    | World Pickup    | Liurnia of the Lakes
1038447030   | Smithing Stone [3]                                 | World Pickup    | Liurnia of the Lakes
1038447040   | Land Squirt Ashes                                  | World Pickup    | Liurnia of the Lakes
1038447100   | Dragon Cult Prayerbook                             | World Pickup    | Liurnia of the Lakes
1038457000   | Smoldering Butterfly                               | World Pickup    | Liurnia of the Lakes
1038457010   | Flame, Cleanse Me                                  | World Pickup    | Liurnia of the Lakes
1038457020   | Smithing Stone [4]                                 | World Pickup    | Liurnia of the Lakes
1038467000   | Immunizing White Cured Meat                        | World Pickup    | Liurnia of the Lakes
1038467400   | Golden Rune [1]                                    | World Pickup    | Liurnia of the Lakes
1038477010   | Frenzyflame Stone                                  | World Pickup    | Liurnia of the Lakes
1038477030   | Stonesword Key                                     | World Pickup    | Liurnia of the Lakes
1038477100   | Golden Rune [1]                                    | World Pickup    | Liurnia of the Lakes
1038487020   | Eye of Yelough                                     | World Pickup    | Liurnia of the Lakes
1038487030   | Stonesword Key                                     | World Pickup    | Liurnia of the Lakes
1038487100   | Shabriri's Woe                                     | World Pickup    | Liurnia of the Lakes
1038487120   | Eye of Yelough                                     | World Pickup    | Liurnia of the Lakes
1038487130   | Frenzyflame Stone                                  | World Pickup    | Liurnia of the Lakes
1038497000   | Yellow Ember                                       | World Pickup    | Liurnia of the Lakes
1038497010   | Smithing Stone [2]                                 | World Pickup    | Liurnia of the Lakes
1038497030   | Burred Bolt                                        | World Pickup    | Liurnia of the Lakes
1038497040   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1038497900   | Howl of Shabriri                                   | World Pickup    | Liurnia of the Lakes
1038507000   | Smithing Stone [5]                                 | World Pickup    | Liurnia of the Lakes
1038507010   | Dragonwound Grease                                 | World Pickup    | Liurnia of the Lakes
1038517000   | Nascent Butterfly                                  | World Pickup    | Altus Plateau
1038517010   | String                                             | World Pickup    | Altus Plateau
1038517020   | Lightningproof Dried Liver                         | World Pickup    | Altus Plateau
1038517030   | Greatshield Talisman                               | World Pickup    | Altus Plateau
1038517040   | Lightningproof Dried Liver                         | World Pickup    | Altus Plateau
1038517050   | Ritual Sword Talisman                              | World Pickup    | Altus Plateau
1038517060   | Lightning Grease                                   | World Pickup    | Altus Plateau
1038517070   | String                                             | World Pickup    | Altus Plateau
1038517080   | Golden Rune [3]                                    | World Pickup    | Altus Plateau
1038517090   | Troll's Golden Sword                               | World Pickup    | Altus Plateau
1038517400   | Golden Seed                                        | World Pickup    | Altus Plateau
1038519257   | [Gowry] Pest Threads - Unlocked                    | Shop Unlock     | Altus Plateau
1038527000   | Pearldrake Talisman +1                             | World Pickup    | Altus Plateau
1038527010   | Smithing Stone [5]                                 | World Pickup    | Altus Plateau
1038527020   | Golden Rune [3]                                    | World Pickup    | Altus Plateau
1038527030   | Golden Rune [7]                                    | World Pickup    | Altus Plateau
1038527040   | Dappled White Cured Meat                           | World Pickup    | Altus Plateau
1038527050   | Stormhawk Feather                                  | World Pickup    | Altus Plateau
1038527060   | Golden Rune [4]                                    | World Pickup    | Altus Plateau
1038527070   | Human Bone Shard                                   | World Pickup    | Altus Plateau
1038537000   | Golden Rune [2]                                    | World Pickup    | Altus Plateau
1038537010   | Golden Rune [3]                                    | World Pickup    | Altus Plateau
1038537020   | Golden Rune [4]                                    | World Pickup    | Altus Plateau
1038537030   | Golden Rune [7]                                    | World Pickup    | Altus Plateau
1038537040   | Golden Rune [3]                                    | World Pickup    | Altus Plateau
1038537050   | Somber Smithing Stone [6]                          | World Pickup    | Altus Plateau
1038547000   | Bloodrose                                          | World Pickup    | Altus Plateau
1038547010   | Explosive Greatbolt                                | World Pickup    | Altus Plateau
1038547020   | Golden Rune [8]                                    | World Pickup    | Altus Plateau
1038547030   | Fire Arrow                                         | World Pickup    | Altus Plateau
1038547050   | Golden Vow                                         | World Pickup    | Altus Plateau
1038547060   | Arteria Leaf                                       | World Pickup    | Altus Plateau
1038547070   | Throwing Dagger                                    | World Pickup    | Altus Plateau
1038547080   | Beast Blood                                        | World Pickup    | Altus Plateau
1038547090   | Smithing Stone [5]                                 | World Pickup    | Altus Plateau
1038547100   | Antspur Rapier                                     | World Pickup    | Altus Plateau
1038547110   | Pulley Bow                                         | World Pickup    | Altus Plateau
1038547700   | Butchering Knife                                   | World Pickup    | Altus Plateau
1039397000   | Sacred Tear                                        | World Pickup    | World (39,39)
1039407000   | Academy Scroll                                     | World Pickup    | Liurnia of the Lakes
1039417000   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1039417010   | Cuckoo Glintstone                                  | World Pickup    | Liurnia of the Lakes
1039417020   | Somber Smithing Stone [2]                          | World Pickup    | Liurnia of the Lakes
1039417030   | Stormhawk Feather                                  | World Pickup    | Liurnia of the Lakes
1039417100   | Two Fingers Heirloom                               | World Pickup    | Liurnia of the Lakes
1039417200   | Shabriri Grape                                     | World Pickup    | Liurnia of the Lakes
1039417300   | Golden Rune [6]                                    | World Pickup    | Liurnia of the Lakes
1039417310   | Golden Rune [6]                                    | World Pickup    | Liurnia of the Lakes
1039427000   | Mushroom                                           | World Pickup    | Liurnia of the Lakes
1039427010   | Crystal Dart                                       | World Pickup    | Liurnia of the Lakes
1039427020   | Golden Rune [6]                                    | World Pickup    | Liurnia of the Lakes
1039427030   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1039427040   | Beast Blood                                        | World Pickup    | Liurnia of the Lakes
1039427050   | Lucerne                                            | World Pickup    | Liurnia of the Lakes
1039437010   | Golden Rune [2]                                    | World Pickup    | Liurnia of the Lakes
1039437020   | Golden Rune [6]                                    | World Pickup    | Liurnia of the Lakes
1039437030   | Golden Rune [1]                                    | World Pickup    | Liurnia of the Lakes
1039437040   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1039437050   | Golden Rune [2]                                    | World Pickup    | Liurnia of the Lakes
1039437060   | Golden Rune [3]                                    | World Pickup    | Liurnia of the Lakes
1039437100   | Starlight Shards                                   | World Pickup    | Liurnia of the Lakes
1039437400   | Ash of War: Ice Spear                              | World Pickup    | Liurnia of the Lakes
1039447000   | Smithing Stone [3]                                 | World Pickup    | Liurnia of the Lakes
1039447010   | Great Dragonfly Head                               | World Pickup    | Liurnia of the Lakes
1039447020   | Trina's Lily                                       | World Pickup    | Liurnia of the Lakes
1039447030   | Smithing Stone [3]                                 | World Pickup    | Liurnia of the Lakes
1039447040   | Living Jar Shard                                   | World Pickup    | Liurnia of the Lakes
1039487000   | Crystal Dart                                       | World Pickup    | Liurnia of the Lakes
1039487100   | Cannon of Haima                                    | World Pickup    | Liurnia of the Lakes
1039507000   | Hefty Beast Bone                                   | World Pickup    | Liurnia of the Lakes
1039507010   | Stonesword Key                                     | World Pickup    | Liurnia of the Lakes
1039507020   | Golden Rune [4]                                    | World Pickup    | Liurnia of the Lakes
1039507100   | Godfrey Icon                                       | World Pickup    | Liurnia of the Lakes
1039517010   | Fan Daggers                                        | World Pickup    | Altus Plateau
1039517020   | Sacrificial Twig                                   | World Pickup    | Altus Plateau
1039517030   | Warming Stone                                      | World Pickup    | Altus Plateau
1039517040   | Turtle Neck Meat                                   | World Pickup    | Altus Plateau
1039517200   | Ash of War: Shared Order                           | World Pickup    | Altus Plateau
1039517400   | Golden Seed                                        | World Pickup    | Altus Plateau
1039527000   | Human Bone Shard                                   | World Pickup    | Altus Plateau
1039527020   | Magic Grease                                       | World Pickup    | Altus Plateau
1039527400   | Sacred Tear                                        | World Pickup    | Altus Plateau
